abalone.csv,64,1,0.1,0.05,0.22009569377990432,1141.357142857143
abalone.csv,64,1,0.1,0.02,0.215311004784689,1224.7857142857142
abalone.csv,64,1,0.1,0.01,0.23205741626794257,898.8571428571429
abalone.csv,64,1,0.1,0.005,0.2535885167464115,402.5
abalone.csv,64,1,0.05,0.05,0.20574162679425836,1564.4285714285713
abalone.csv,64,1,0.05,0.02,0.21291866028708134,1329.0
abalone.csv,64,1,0.05,0.01,0.22727272727272727,1680.642857142857
abalone.csv,64,1,0.05,0.005,0.20813397129186603,1062.357142857143
abalone.csv,64,1,0.01,0.05,0.20574162679425836,1536.5714285714287
abalone.csv,64,1,0.01,0.02,0.22488038277511962,748.8571428571429
abalone.csv,64,1,0.01,0.01,0.22488038277511962,519.2142857142857
abalone.csv,64,1,0.01,0.005,0.23444976076555024,1474.0
abalone.csv,64,1,0.005,0.05,0.23205741626794257,830.7142857142857
abalone.csv,64,1,0.005,0.02,0.24880382775119617,1138.857142857143
abalone.csv,64,1,0.005,0.01,0.22488038277511962,1451.857142857143
abalone.csv,64,1,0.005,0.005,0.22009569377990432,1178.642857142857
car.csv,64,1,0.1,0.05,0.8497109826589595,134.0
car.csv,64,1,0.1,0.02,0.861271676300578,162.0
car.csv,64,1,0.1,0.01,0.8439306358381503,211.5
car.csv,64,1,0.1,0.005,0.884393063583815,110.0
car.csv,64,1,0.05,0.05,0.8728323699421965,74.0
car.csv,64,1,0.05,0.02,0.8670520231213873,147.5
car.csv,64,1,0.05,0.01,0.8497109826589595,194.0
car.csv,64,1,0.05,0.005,0.884393063583815,36.5
car.csv,64,1,0.01,0.05,0.8554913294797688,121.5
car.csv,64,1,0.01,0.02,0.8670520231213873,121.5
car.csv,64,1,0.01,0.01,0.861271676300578,90.0
car.csv,64,1,0.01,0.005,0.8554913294797688,99.5
car.csv,64,1,0.005,0.05,0.838150289017341,134.0
car.csv,64,1,0.005,0.02,0.8728323699421965,134.0
car.csv,64,1,0.005,0.01,0.8670520231213873,177.5
car.csv,64,1,0.005,0.005,0.8728323699421965,134.0
segmentation.csv,64,1,0.1,0.05,0.8095238095238095,1.7142857142857142
segmentation.csv,64,1,0.1,0.02,0.5714285714285714,7.714285714285714
segmentation.csv,64,1,0.1,0.01,0.6666666666666666,5.142857142857143
segmentation.csv,64,1,0.1,0.005,0.6190476190476191,7.428571428571429
segmentation.csv,64,1,0.05,0.05,0.7619047619047619,3.4285714285714284
segmentation.csv,64,1,0.05,0.02,0.5714285714285714,7.714285714285714
segmentation.csv,64,1,0.05,0.01,0.42857142857142855,19.714285714285715
segmentation.csv,64,1,0.05,0.005,0.5714285714285714,6.571428571428571
segmentation.csv,64,1,0.01,0.05,0.47619047619047616,12.857142857142858
segmentation.csv,64,1,0.01,0.02,0.5714285714285714,12.285714285714286
segmentation.csv,64,1,0.01,0.01,0.47619047619047616,12.285714285714286
segmentation.csv,64,1,0.01,0.005,0.6666666666666666,5.714285714285714
segmentation.csv,64,1,0.005,0.05,0.6666666666666666,5.428571428571429
segmentation.csv,64,1,0.005,0.02,0.6190476190476191,5.428571428571429
segmentation.csv,64,1,0.005,0.01,0.6190476190476191,6.857142857142857
segmentation.csv,64,1,0.005,0.005,0.6666666666666666,4.857142857142857
forestfires.csv,64,1,0.1,0.05,0.9690733122283841,-0.09002750587912892
forestfires.csv,64,1,0.1,0.02,0.9847924007771045,-0.10775244498033272
forestfires.csv,64,1,0.1,0.01,0.9697891738264962,-0.10362369957804665
forestfires.csv,64,1,0.1,0.005,0.974448974608075,-0.10392564232513012
forestfires.csv,64,1,0.05,0.05,0.9701457419325068,-0.10868816122301864
forestfires.csv,64,1,0.05,0.02,0.9733174708468315,-0.10000911757128662
forestfires.csv,64,1,0.05,0.01,0.9683471539024738,-0.09648338422606152
forestfires.csv,64,1,0.05,0.005,0.977110615902579,-0.10233833392752835
forestfires.csv,64,1,0.01,0.05,0.978708946100105,-0.10820585196011495
forestfires.csv,64,1,0.01,0.02,0.9776148005135088,-0.09446300625835773
forestfires.csv,64,1,0.01,0.01,0.981373584073195,-0.09884078873458749
forestfires.csv,64,1,0.01,0.005,0.9755901822038029,-0.10226713901647641
forestfires.csv,64,1,0.005,0.05,0.9848803484230321,-0.10738892592904964
forestfires.csv,64,1,0.005,0.02,0.9776994664727648,-0.09715798398663744
forestfires.csv,64,1,0.005,0.01,0.9763580919039944,-0.1042950008617237
forestfires.csv,64,1,0.005,0.005,0.9780161630573736,-0.1011976530025535
machine.csv,64,1,0.1,0.05,0.4465803466301559,-0.0924951416396837
machine.csv,64,1,0.1,0.02,0.2740903839929884,0.015263867601607145
machine.csv,64,1,0.1,0.01,0.7996386576572936,-0.05874835974848421
machine.csv,64,1,0.1,0.005,0.36867754994521296,-0.19700560818654933
machine.csv,64,1,0.05,0.05,0.6786454114566044,0.2305489809905407
machine.csv,64,1,0.05,0.02,1.0026642106641914,-0.18656492072382497
machine.csv,64,1,0.05,0.01,0.9414665453964038,0.07784828829534997
machine.csv,64,1,0.05,0.005,0.4022698953610378,0.18277332537531335
machine.csv,64,1,0.01,0.05,0.6096376777873258,-0.17165827009815998
machine.csv,64,1,0.01,0.02,0.47307032864392984,-0.23449614024329307
machine.csv,64,1,0.01,0.01,0.7133756003237968,0.0117298810305718
machine.csv,64,1,0.01,0.005,1.654124997696087,0.6747744056937621
machine.csv,64,1,0.005,0.05,1.278933496760216,-0.11013020385329311
machine.csv,64,1,0.005,0.02,0.47103245309003133,-0.01863681667535029
machine.csv,64,1,0.005,0.01,0.32874584287066305,-0.002478037202750342
machine.csv,64,1,0.005,0.005,0.40764126219503605,0.027537691016938027
winequality-red.csv,64,1,0.1,0.05,0.7062640282014843,-0.048591158083369994
winequality-red.csv,64,1,0.1,0.02,0.6964945603110395,-0.03043339249142444
winequality-red.csv,64,1,0.1,0.01,0.7047041408443556,-0.023746132886017752
winequality-red.csv,64,1,0.1,0.005,0.7038143531312144,-0.020265057969640204
winequality-red.csv,64,1,0.05,0.05,0.7151086558852107,-0.07322743362774092
winequality-red.csv,64,1,0.05,0.02,0.7085107899478863,-0.0057836164478266535
winequality-red.csv,64,1,0.05,0.01,0.7186900891669044,-0.030146564184817794
winequality-red.csv,64,1,0.05,0.005,0.7211088443789176,-0.026146007975513752
winequality-red.csv,64,1,0.01,0.05,0.717389998427948,-0.048828195119284365
winequality-red.csv,64,1,0.01,0.02,0.7117152050970139,-0.03055288144994129
winequality-red.csv,64,1,0.01,0.01,0.6995591216921806,-0.025822042395587615
winequality-red.csv,64,1,0.01,0.005,0.7305902286725126,-0.046916767959748515
winequality-red.csv,64,1,0.005,0.05,0.6891238107696016,-0.012534908314318688
winequality-red.csv,64,1,0.005,0.02,0.7077776696266722,-0.02502896598923614
winequality-red.csv,64,1,0.005,0.01,0.7022238158879056,-0.020240245520191928
winequality-red.csv,64,1,0.005,0.005,0.7189309805097656,-0.02231411852815812
